gene1764	KVP18_000866	KAH0477238.1
gene1765	KVP18_000867	KAH0477239.1
gene1766	KVP18_000868	KAH0477240.1
gene1766	KVP18_000868	KAH0477241.1
gene1766	KVP18_000868	KAH0477242.1
gene1767	KVP18_000869	KAH0477243.1
gene1767	KVP18_000869	KAH0477244.1
gene1768	KVP18_000870	KAH0477245.1
gene1768	KVP18_000870	KAH0477246.1
gene1768	KVP18_000870	KAH0477247.1
gene1769	KVP18_000871	KAH0477248.1
gene1769	KVP18_000871	KAH0477249.1
gene1769	KVP18_000871	KAH0477250.1
gene1770	KVP18_000872	KAH0477251.1
gene1771	KVP18_000873	KAH0477252.1
gene1771	KVP18_000873	KAH0477253.1
gene1771	KVP18_000873	KAH0477254.1
gene1772	KVP18_000874	KAH0477255.1
gene1773	KVP18_000875	KAH0477256.1
gene1773	KVP18_000875	KAH0477257.1
gene1774	KVP18_000876	KAH0477258.1
gene1775	KVP18_000877	KAH0477259.1
gene1775	KVP18_000877	KAH0477260.1
gene1776	KVP18_000878	KAH0477261.1
gene1776	KVP18_000878	KAH0477262.1
gene1777	KVP18_000879	KAH0477263.1
gene1777	KVP18_000879	KAH0477264.1
gene1778	KVP18_000880	KAH0477265.1
gene1778	KVP18_000880	KAH0477266.1
gene1779	KVP18_000881	KAH0477267.1
gene1780	KVP18_000882	KAH0477268.1
gene1780	KVP18_000882	KAH0477269.1
gene1781	KVP18_000883	KAH0477270.1
gene1782	KVP18_000884	KAH0477271.1
gene1795	KVP18_000885	KAH0486894.1
gene1796	KVP18_000886	KAH0486895.1
gene1796	KVP18_000886	KAH0486896.1
gene1796	KVP18_000886	KAH0486897.1
gene1797	KVP18_000887	KAH0486898.1
gene1797	KVP18_000887	KAH0486899.1
gene1798	KVP18_000888	KAH0486900.1
gene1799	KVP18_000889	KAH0483878.1
gene1800	KVP18_000890	KAH0483879.1
gene1800	KVP18_000890	KAH0483880.1
gene1800	KVP18_000890	KAH0483881.1
gene1801	KVP18_000891	KAH0483882.1
gene1801	KVP18_000891	KAH0483883.1
gene1815	KVP18_000892	KAH0478799.1
gene1815	KVP18_000892	KAH0478800.1
gene1816	KVP18_000893	KAH0478801.1
gene1830	KVP18_000894	KAH0473049.1
gene1831	KVP18_000895	KAH0473050.1
gene1832	KVP18_000896	KAH0473051.1
gene1832	KVP18_000896	KAH0473052.1
gene1833	KVP18_000897	KAH0473053.1
gene1834	KVP18_000898	KAH0473054.1
gene1834	KVP18_000898	KAH0473055.1
gene1835	KVP18_000899	KAH0473056.1
gene1836	KVP18_000900	KAH0473057.1
gene1837	KVP18_000901	KAH0473058.1
gene1866	KVP18_000902	KAH0486303.1
gene1867	KVP18_000903	KAH0486304.1
gene1867	KVP18_000903	KAH0486305.1
gene1867	KVP18_000903	KAH0486306.1
gene1868	KVP18_000904	KAH0486307.1
gene1868	KVP18_000904	KAH0486308.1
gene1869	KVP18_000905	KAH0486309.1
gene1870	KVP18_000906	KAH0486310.1
gene1870	KVP18_000906	KAH0486311.1
gene1875	KVP18_000907	KAH0485666.1
gene1876	KVP18_000908	KAH0485667.1
gene1876	KVP18_000908	KAH0485668.1
gene1877	KVP18_000909	KAH0485669.1
gene1878	KVP18_000910	KAH0485670.1
gene1878	KVP18_000910	KAH0485671.1
gene1878	KVP18_000910	KAH0485672.1
gene1879	KVP18_000911	KAH0485673.1
gene1879	KVP18_000911	KAH0485674.1
gene1879	KVP18_000911	KAH0485675.1
gene1880	KVP18_000912	KAH0485676.1
gene1880	KVP18_000912	KAH0485677.1
gene1881	KVP18_000913	KAH0485678.1
gene1881	KVP18_000913	KAH0485679.1
gene1881	KVP18_000913	KAH0485680.1
gene1882	KVP18_000914	KAH0485681.1
gene1882	KVP18_000914	KAH0485682.1
gene1882	KVP18_000914	KAH0485683.1
gene1883	KVP18_000915	KAH0485684.1
gene1884	KVP18_000916	KAH0485685.1
gene1885	KVP18_000917	KAH0485686.1
gene1886	KVP18_000918	KAH0485687.1
gene1887	KVP18_000919	KAH0485688.1
gene1887	KVP18_000919	KAH0485689.1
gene1887	KVP18_000919	KAH0485690.1
gene1888	KVP18_000920	KAH0485691.1
gene1888	KVP18_000920	KAH0485692.1
gene1889	KVP18_000921	KAH0485693.1
gene1890	KVP18_000922	KAH0485694.1
gene1891	KVP18_000923	KAH0485695.1
gene1891	KVP18_000923	KAH0485696.1
gene1892	KVP18_000924	KAH0485697.1
gene1893	KVP18_000925	KAH0485698.1
gene1894	KVP18_000926	KAH0485699.1
gene1895	KVP18_000927	KAH0485700.1
gene1896	KVP18_000928	KAH0485701.1
gene1897	KVP18_000929	KAH0488078.1
gene1898	KVP18_000930	KAH0488079.1
gene1899	KVP18_000931	KAH0488080.1
gene1900	KVP18_000932	KAH0488081.1
gene1900	KVP18_000932	KAH0488082.1
gene1901	KVP18_000933	KAH0488083.1
gene1902	KVP18_000934	KAH0488084.1
gene1902	KVP18_000934	KAH0488085.1
gene1903	KVP18_000935	KAH0488086.1
gene1904	KVP18_000936	KAH0488087.1
gene1904	KVP18_000936	KAH0488088.1
gene1929	KVP18_000937	KAH0487858.1
gene1929	KVP18_000937	KAH0487859.1
gene1930	KVP18_000938	KAH0487860.1
gene1930	KVP18_000938	KAH0487861.1
gene1931	KVP18_000939	KAH0487862.1
gene1931	KVP18_000939	KAH0487863.1
gene1932	KVP18_000940	KAH0487864.1
gene1933	KVP18_000941	KAH0487865.1
gene1934	KVP18_000942	KAH0487866.1
gene1934	KVP18_000942	KAH0487867.1
gene1963	KVP18_000943	KAH0472571.1
gene1963	KVP18_000943	KAH0472572.1
gene1964	KVP18_000944	KAH0472573.1
gene1965	KVP18_000945	KAH0472574.1
gene1965	KVP18_000945	KAH0472575.1
gene1966	KVP18_000946	KAH0472576.1
gene1966	KVP18_000946	KAH0472577.1
gene1967	KVP18_000947	KAH0472578.1
gene1968	KVP18_000948	KAH0472579.1
gene1969	KVP18_000949	KAH0472580.1
gene1970	KVP18_000950	KAH0472581.1
gene1970	KVP18_000950	KAH0472582.1
gene1984	KVP18_000951	KAH0472399.1
gene1984	KVP18_000951	KAH0472400.1
gene1984	KVP18_000951	KAH0472401.1
gene1984	KVP18_000951	KAH0472402.1
gene1985	KVP18_000952	KAH0472403.1
gene1986	KVP18_000953	KAH0472404.1
gene1987	KVP18_000954	KAH0472405.1
gene1987	KVP18_000954	KAH0472406.1
gene1988	KVP18_000955	KAH0472407.1
gene1988	KVP18_000955	KAH0472408.1
gene1990	KVP18_000956	KAH0479960.1
gene1990	KVP18_000956	KAH0479961.1
gene1990	KVP18_000956	KAH0479962.1
gene1991	KVP18_000957	KAH0479963.1
gene1992	KVP18_000958	KAH0479964.1
gene1992	KVP18_000958	KAH0479965.1
gene1992	KVP18_000958	KAH0479966.1
gene1993	KVP18_000959	KAH0479967.1
gene1993	KVP18_000959	KAH0479968.1
gene1994	KVP18_000960	KAH0479969.1
gene1998	KVP18_000961	KAH0483620.1
gene1998	KVP18_000961	KAH0483621.1
gene1999	KVP18_000962	KAH0483622.1
gene1999	KVP18_000962	KAH0483623.1
gene2000	KVP18_000963	KAH0483624.1
gene2001	KVP18_000964	KAH0482681.1
gene2017	KVP18_000965	KAH0481306.1
gene2017	KVP18_000965	KAH0481307.1
gene2024	KVP18_000966	KAH0479089.1
gene2024	KVP18_000966	KAH0479090.1
gene2025	KVP18_000967	KAH0479091.1
gene2026	KVP18_000968	KAH0479092.1
gene2026	KVP18_000968	KAH0479093.1
gene2027	KVP18_000969	KAH0479094.1
gene2028	KVP18_000970	KAH0479095.1
gene2029	KVP18_000971	KAH0479096.1
gene2030	KVP18_000972	KAH0479097.1
gene2030	KVP18_000972	KAH0479098.1
gene2030	KVP18_000972	KAH0479099.1
gene2031	KVP18_000973	KAH0479100.1
gene2032	KVP18_000974	KAH0479101.1
gene2032	KVP18_000974	KAH0479102.1
gene2033	KVP18_000975	KAH0479103.1
gene2063	KVP18_000976	KAH0485998.1
gene2064	KVP18_000977	KAH0485999.1
gene2065	KVP18_000978	KAH0486000.1
gene2066	KVP18_000979	KAH0486001.1
gene2067	KVP18_000980	KAH0486002.1
gene2068	KVP18_000981	KAH0486003.1
gene2068	KVP18_000981	KAH0486004.1
gene2069	KVP18_000982	KAH0486005.1
gene2071	KVP18_000983	KAH0486937.1
gene2071	KVP18_000983	KAH0486938.1
gene2071	KVP18_000983	KAH0486939.1
gene2072	KVP18_000984	KAH0486940.1
gene2072	KVP18_000984	KAH0486941.1
gene2072	KVP18_000984	KAH0486942.1
gene2073	KVP18_000985	KAH0486943.1
gene2073	KVP18_000985	KAH0486944.1
gene2074	KVP18_000986	KAH0486945.1
gene2075	KVP18_000987	KAH0486946.1
gene2075	KVP18_000987	KAH0486947.1
gene2076	KVP18_000988	KAH0486948.1
gene2077	KVP18_000989	KAH0486949.1
gene2078	KVP18_000990	KAH0486950.1
gene2079	KVP18_000991	KAH0486951.1
gene2080	KVP18_000992	KAH0486952.1
gene2081	KVP18_000993	KAH0486953.1
gene2082	KVP18_000994	KAH0486954.1
gene2083	KVP18_000995	KAH0486955.1
gene2083	KVP18_000995	KAH0486956.1
gene2084	KVP18_000996	KAH0486957.1
gene2085	KVP18_000997	KAH0486958.1
gene2086	KVP18_000998	KAH0486959.1
gene2087	KVP18_000999	KAH0486960.1
gene2088	KVP18_001000	KAH0486961.1
gene2089	KVP18_001001	KAH0486962.1
gene2089	KVP18_001001	KAH0486963.1
gene2089	KVP18_001001	KAH0486964.1
gene2090	KVP18_001002	KAH0486965.1
gene2091	KVP18_001003	KAH0486966.1
gene2091	KVP18_001003	KAH0486967.1
gene2092	KVP18_001004	KAH0486968.1
gene2092	KVP18_001004	KAH0486969.1
gene2092	KVP18_001004	KAH0486970.1
gene2093	KVP18_001005	KAH0486971.1
gene2094	KVP18_001006	KAH0486972.1
gene2094	KVP18_001006	KAH0486973.1
gene2095	KVP18_001007	KAH0486974.1
gene2096	KVP18_001008	KAH0472807.1
gene2096	KVP18_001008	KAH0472808.1
gene2096	KVP18_001008	KAH0472809.1
gene2097	KVP18_001009	KAH0472810.1
gene2098	KVP18_001010	KAH0472811.1
gene2098	KVP18_001010	KAH0472812.1
gene2098	KVP18_001010	KAH0472813.1
gene2099	KVP18_001011	KAH0472814.1
gene2099	KVP18_001011	KAH0472815.1
gene2100	KVP18_001012	KAH0472816.1
gene2105	KVP18_001013	KAH0483219.1
gene2105	KVP18_001013	KAH0483220.1
gene2105	KVP18_001013	KAH0483221.1
gene2110	KVP18_001014	KAH0477334.1
gene2110	KVP18_001014	KAH0477335.1
gene2135	KVP18_001015	KAH0477971.1
gene2135	KVP18_001015	KAH0477972.1
gene2135	KVP18_001015	KAH0477973.1
gene2136	KVP18_001016	KAH0477974.1
gene2137	KVP18_001017	KAH0477975.1
gene2137	KVP18_001017	KAH0477976.1
gene2138	KVP18_001018	KAH0477977.1
gene2138	KVP18_001018	KAH0477978.1
gene2138	KVP18_001018	KAH0477979.1
gene2138	KVP18_001018	KAH0477980.1
gene2138	KVP18_001018	KAH0477981.1
gene2138	KVP18_001018	KAH0477982.1
gene2139	KVP18_001019	KAH0477983.1
gene2140	KVP18_001020	KAH0477984.1
gene2141	KVP18_001021	KAH0477985.1
gene2141	KVP18_001021	KAH0477986.1
gene2142	KVP18_001022	KAH0477987.1
gene2155	KVP18_001023	KAH0472386.1
gene2155	KVP18_001023	KAH0472387.1
gene2156	KVP18_001024	KAH0472388.1
gene2156	KVP18_001024	KAH0472389.1
gene2156	KVP18_001024	KAH0472390.1
gene2157	KVP18_001025	KAH0472391.1
gene2158	KVP18_001026	KAH0472392.1
gene2158	KVP18_001026	KAH0472393.1
gene2159	KVP18_001027	KAH0472394.1
gene2159	KVP18_001027	KAH0472395.1
gene2160	KVP18_001028	KAH0472396.1
gene2160	KVP18_001028	KAH0472397.1
gene2161	KVP18_001029	KAH0472398.1
gene2174	KVP18_001030	KAH0487034.1
gene2175	KVP18_001031	KAH0487035.1
gene2175	KVP18_001031	KAH0487036.1
gene2176	KVP18_001032	KAH0483629.1
gene2176	KVP18_001032	KAH0483630.1
gene2177	KVP18_001033	KAH0483631.1
gene2178	KVP18_001034	KAH0483632.1
gene2178	KVP18_001034	KAH0483633.1
gene2179	KVP18_001035	KAH0480450.1
gene2179	KVP18_001035	KAH0480451.1
gene2180	KVP18_001036	KAH0480452.1
gene2180	KVP18_001036	KAH0480453.1
gene2180	KVP18_001036	KAH0480454.1
gene2181	KVP18_001037	KAH0480455.1
gene2181	KVP18_001037	KAH0480456.1
gene2181	KVP18_001037	KAH0480457.1
gene2181	KVP18_001037	KAH0480458.1
gene2181	KVP18_001037	KAH0480459.1
gene2182	KVP18_001038	KAH0480460.1
gene2183	KVP18_001039	KAH0480461.1
gene2184	KVP18_001040	KAH0480462.1
gene2184	KVP18_001040	KAH0480463.1
gene2185	KVP18_001041	KAH0480464.1
gene2185	KVP18_001041	KAH0480465.1
gene2186	KVP18_001042	KAH0480466.1
gene2186	KVP18_001042	KAH0480467.1
gene2187	KVP18_001043	KAH0480468.1
gene2188	KVP18_001044	KAH0480469.1
gene2188	KVP18_001044	KAH0480470.1
gene2188	KVP18_001044	KAH0480471.1
gene2189	KVP18_001045	KAH0480472.1
gene2189	KVP18_001045	KAH0480473.1
gene2189	KVP18_001045	KAH0480474.1
gene2190	KVP18_001046	KAH0480475.1
gene2190	KVP18_001046	KAH0480476.1
gene2190	KVP18_001046	KAH0480477.1
gene2191	KVP18_001047	KAH0480478.1
gene2191	KVP18_001047	KAH0480479.1
gene2192	KVP18_001048	KAH0480480.1
gene2194	KVP18_001049	KAH0482160.1
gene2195	KVP18_001050	KAH0482161.1
gene2196	KVP18_001051	KAH0482162.1
gene2197	KVP18_001052	KAH0482163.1
gene2198	KVP18_001053	KAH0482164.1
gene2198	KVP18_001053	KAH0482165.1
gene2198	KVP18_001053	KAH0482166.1
gene2198	KVP18_001053	KAH0482167.1
gene2198	KVP18_001053	KAH0482168.1
gene2198	KVP18_001053	KAH0482169.1
gene2199	KVP18_001054	KAH0482170.1
gene2199	KVP18_001054	KAH0482171.1
gene2200	KVP18_001055	KAH0482172.1
gene2201	KVP18_001056	KAH0482173.1
gene2202	KVP18_001057	KAH0482174.1
gene2202	KVP18_001057	KAH0482175.1
gene2203	KVP18_001058	KAH0482176.1
gene2203	KVP18_001058	KAH0482177.1
gene2204	KVP18_001059	KAH0482178.1
gene2204	KVP18_001059	KAH0482179.1
gene2205	KVP18_001060	KAH0482180.1
gene2206	KVP18_001061	KAH0482181.1
gene2207	KVP18_001062	KAH0482182.1
gene2208	KVP18_001063	KAH0482183.1
gene2209	KVP18_001064	KAH0479559.1
gene2209	KVP18_001064	KAH0479560.1
gene2215	KVP18_001065	KAH0479732.1
gene2215	KVP18_001065	KAH0479733.1
gene2215	KVP18_001065	KAH0479734.1
gene2216	KVP18_001066	KAH0479735.1
gene2217	KVP18_001067	KAH0479736.1
gene2217	KVP18_001067	KAH0479737.1
gene2218	KVP18_001068	KAH0479738.1
gene2219	KVP18_001069	KAH0479739.1
gene2220	KVP18_001070	KAH0479740.1
gene2221	KVP18_001071	KAH0479741.1
gene2221	KVP18_001071	KAH0479742.1
gene2222	KVP18_001072	KAH0479743.1
gene2223	KVP18_001073	KAH0479744.1
gene2223	KVP18_001073	KAH0479745.1
gene2224	KVP18_001074	KAH0479746.1
gene2225	KVP18_001075	KAH0479747.1
gene2226	KVP18_001076	KAH0479748.1
gene2227	KVP18_001077	KAH0479749.1
gene2227	KVP18_001077	KAH0479750.1
gene2228	KVP18_001078	KAH0479751.1
gene2264	KVP18_001079	KAH0472378.1
gene2265	KVP18_001080	KAH0472379.1
gene2265	KVP18_001080	KAH0472380.1
gene2266	KVP18_001081	KAH0472381.1
gene2267	KVP18_001082	KAH0475199.1
gene2267	KVP18_001082	KAH0475200.1
gene2267	KVP18_001082	KAH0475201.1
gene2268	KVP18_001083	KAH0475202.1
gene2269	KVP18_001084	KAH0475203.1
gene2269	KVP18_001084	KAH0475204.1
gene2269	KVP18_001084	KAH0475205.1
gene2270	KVP18_001085	KAH0475206.1
gene2270	KVP18_001085	KAH0475207.1
gene2270	KVP18_001085	KAH0475208.1
gene2270	KVP18_001085	KAH0475209.1
gene2271	KVP18_001086	KAH0475210.1
gene2271	KVP18_001086	KAH0475211.1
gene2272	KVP18_001087	KAH0475212.1
gene2272	KVP18_001087	KAH0475213.1
gene2272	KVP18_001087	KAH0475214.1
gene2273	KVP18_001088	KAH0475215.1
gene2274	KVP18_001089	KAH0475216.1
gene2275	KVP18_001090	KAH0475217.1
gene2275	KVP18_001090	KAH0475218.1
gene2276	KVP18_001091	KAH0475219.1
gene2277	KVP18_001092	KAH0475220.1
gene2277	KVP18_001092	KAH0475221.1
gene2278	KVP18_001093	KAH0475222.1
gene2279	KVP18_001094	KAH0475223.1
gene2279	KVP18_001094	KAH0475224.1
gene2279	KVP18_001094	KAH0475225.1
gene2280	KVP18_001095	KAH0475226.1
gene2280	KVP18_001095	KAH0475227.1
gene2280	KVP18_001095	KAH0475228.1
gene2280	KVP18_001095	KAH0475229.1
gene2280	KVP18_001095	KAH0475230.1
gene2281	KVP18_001096	KAH0475231.1
gene2282	KVP18_001097	KAH0475232.1
gene2283	KVP18_001098	KAH0475233.1
gene2283	KVP18_001098	KAH0475234.1
gene2284	KVP18_001099	KAH0475235.1
gene2285	KVP18_001100	KAH0475236.1
gene2286	KVP18_001101	KAH0475237.1
gene2287	KVP18_001102	KAH0475238.1
gene2288	KVP18_001103	KAH0475239.1
gene2288	KVP18_001103	KAH0475240.1
gene2289	KVP18_001104	KAH0475241.1
gene2290	KVP18_001105	KAH0475242.1
gene2291	KVP18_001106	KAH0475243.1
gene2291	KVP18_001106	KAH0475244.1
gene2291	KVP18_001106	KAH0475245.1
gene2292	KVP18_001107	KAH0475246.1
gene2292	KVP18_001107	KAH0475247.1
gene2293	KVP18_001108	KAH0475248.1
gene2293	KVP18_001108	KAH0475249.1
gene2294	KVP18_001109	KAH0475250.1
gene2295	KVP18_001110	KAH0484097.1
gene2296	KVP18_001111	KAH0484098.1
gene2297	KVP18_001112	KAH0484099.1
gene2298	KVP18_001113	KAH0484100.1
gene2298	KVP18_001113	KAH0484101.1
gene2320	KVP18_001114	KAH0482221.1
gene2321	KVP18_001115	KAH0482222.1
gene2321	KVP18_001115	KAH0482223.1
gene2321	KVP18_001115	KAH0482224.1
gene2321	KVP18_001115	KAH0482225.1
gene2322	KVP18_001116	KAH0482226.1
gene2322	KVP18_001116	KAH0482227.1
gene2322	KVP18_001116	KAH0482228.1
gene2323	KVP18_001117	KAH0482229.1
gene2323	KVP18_001117	KAH0482230.1
gene2323	KVP18_001117	KAH0482231.1
gene2324	KVP18_001118	KAH0482232.1
gene2325	KVP18_001119	KAH0482233.1
gene2326	KVP18_001120	KAH0482234.1
gene2327	KVP18_001121	KAH0482235.1
gene2327	KVP18_001121	KAH0482236.1
gene2328	KVP18_001122	KAH0482237.1
gene2329	KVP18_001123	KAH0482238.1
gene2329	KVP18_001123	KAH0482239.1
gene2330	KVP18_001124	KAH0482240.1
gene2361	KVP18_001125	KAH0484407.1
gene2362	KVP18_001126	KAH0484408.1
gene2363	KVP18_001127	KAH0484409.1
gene2363	KVP18_001127	KAH0484410.1
gene2364	KVP18_001128	KAH0484411.1
gene2364	KVP18_001128	KAH0484412.1
gene2368	KVP18_001129	KAH0487841.1
gene2369	KVP18_001130	KAH0487842.1
gene2370	KVP18_001131	KAH0487843.1
gene2371	KVP18_001132	KAH0487844.1
gene2371	KVP18_001132	KAH0487845.1
gene2371	KVP18_001132	KAH0487846.1
gene2372	KVP18_001133	KAH0487847.1
gene2373	KVP18_001134	KAH0487848.1
gene2373	KVP18_001134	KAH0487849.1
gene2374	KVP18_001135	KAH0487850.1
gene2374	KVP18_001135	KAH0487851.1
gene2403	KVP18_001136	KAH0488126.1
gene2403	KVP18_001136	KAH0488127.1
gene2403	KVP18_001136	KAH0488128.1
gene2404	KVP18_001137	KAH0487829.1
gene2404	KVP18_001137	KAH0487830.1
gene2443	KVP18_001138	KAH0476916.1
gene2444	KVP18_001139	KAH0476917.1
gene2451	KVP18_001140	KAH0477412.1
gene2452	KVP18_001141	KAH0477413.1
gene2452	KVP18_001141	KAH0477414.1
gene2454	KVP18_001142	KAH0476673.1
gene2454	KVP18_001142	KAH0476674.1
gene2455	KVP18_001143	KAH0487715.1
gene2455	KVP18_001143	KAH0487716.1
gene2455	KVP18_001143	KAH0487717.1
gene2456	KVP18_001144	KAH0487718.1
gene2456	KVP18_001144	KAH0487719.1
gene2456	KVP18_001144	KAH0487720.1
gene2457	KVP18_001145	KAH0487721.1
gene2457	KVP18_001145	KAH0487722.1
gene2457	KVP18_001145	KAH0487723.1
gene2457	KVP18_001145	KAH0487724.1
gene2458	KVP18_001146	KAH0484199.1
gene2458	KVP18_001146	KAH0484200.1
gene2458	KVP18_001146	KAH0484201.1
gene2459	KVP18_001147	KAH0484202.1
gene2460	KVP18_001148	KAH0484203.1
gene2468	KVP18_001149	KAH0479584.1
gene2469	KVP18_001150	KAH0479585.1
gene2470	KVP18_001151	KAH0479586.1
gene2471	KVP18_001152	KAH0488118.1
gene2472	KVP18_001153	KAH0488119.1
gene2472	KVP18_001153	KAH0488120.1
gene2473	KVP18_001154	KAH0488121.1
gene2473	KVP18_001154	KAH0488122.1
gene2473	KVP18_001154	KAH0488123.1
gene2474	KVP18_001155	KAH0488124.1
gene2475	KVP18_001156	KAH0472157.1
gene2476	KVP18_001157	KAH0472158.1
gene2477	KVP18_001158	KAH0472159.1
gene2477	KVP18_001158	KAH0472160.1
gene2477	KVP18_001158	KAH0472161.1
gene2477	KVP18_001158	KAH0472162.1
gene2478	KVP18_001159	KAH0472163.1
gene2479	KVP18_001160	KAH0472164.1
gene2479	KVP18_001160	KAH0472165.1
gene2479	KVP18_001160	KAH0472166.1
gene2480	KVP18_001161	KAH0472167.1
gene2481	KVP18_001162	KAH0472168.1
gene2482	KVP18_001163	KAH0472169.1
gene2483	KVP18_001164	KAH0472170.1
gene2484	KVP18_001165	KAH0472171.1
gene2484	KVP18_001165	KAH0472172.1
gene2484	KVP18_001165	KAH0472173.1
gene2484	KVP18_001165	KAH0472174.1
gene2485	KVP18_001166	KAH0472175.1
gene2485	KVP18_001166	KAH0472176.1
gene2486	KVP18_001167	KAH0472177.1
gene2486	KVP18_001167	KAH0472178.1
gene2486	KVP18_001167	KAH0472179.1
gene2487	KVP18_001168	KAH0472180.1
gene2487	KVP18_001168	KAH0472181.1
gene2487	KVP18_001168	KAH0472182.1
gene2488	KVP18_001169	KAH0472183.1
gene2488	KVP18_001169	KAH0472184.1
gene2489	KVP18_001170	KAH0472185.1
gene2489	KVP18_001170	KAH0472186.1
gene2490	KVP18_001171	KAH0472187.1
gene2491	KVP18_001172	KAH0472188.1
gene2492	KVP18_001173	KAH0472189.1
gene2493	KVP18_001174	KAH0472190.1
gene2494	KVP18_001175	KAH0472191.1
gene2495	KVP18_001176	KAH0482950.1
gene2496	KVP18_001177	KAH0482951.1
gene2496	KVP18_001177	KAH0482952.1
gene2497	KVP18_001178	KAH0482953.1
gene2497	KVP18_001178	KAH0482954.1
gene2503	KVP18_001179	KAH0473489.1
gene2504	KVP18_001180	KAH0473490.1
gene2504	KVP18_001180	KAH0473491.1
gene2505	KVP18_001181	KAH0473492.1
gene2505	KVP18_001181	KAH0473493.1
gene2506	KVP18_001182	KAH0473494.1
gene2506	KVP18_001182	KAH0473495.1
gene2507	KVP18_001183	KAH0473496.1
gene2508	KVP18_001184	KAH0473497.1
gene2508	KVP18_001184	KAH0473498.1
gene2530	KVP18_001185	KAH0483150.1
gene2530	KVP18_001185	KAH0483151.1
gene2530	KVP18_001185	KAH0483152.1
gene2531	KVP18_001186	KAH0483153.1
gene2531	KVP18_001186	KAH0483154.1
gene2531	KVP18_001186	KAH0483155.1
gene2531	KVP18_001186	KAH0483156.1
gene2532	KVP18_001187	KAH0483157.1
gene2532	KVP18_001187	KAH0483158.1
gene2532	KVP18_001187	KAH0483159.1
gene2533	KVP18_001188	KAH0483160.1
gene2534	KVP18_001189	KAH0483161.1
gene2534	KVP18_001189	KAH0483162.1
gene2535	KVP18_001190	KAH0483163.1
gene2535	KVP18_001190	KAH0483164.1
gene2536	KVP18_001191	KAH0483165.1
gene2537	KVP18_001192	KAH0483166.1
gene2538	KVP18_001193	KAH0483167.1
gene2538	KVP18_001193	KAH0483168.1
gene2538	KVP18_001193	KAH0483169.1
gene2539	KVP18_001194	KAH0483170.1
gene2540	KVP18_001195	KAH0483171.1
gene2541	KVP18_001196	KAH0483172.1
gene2541	KVP18_001196	KAH0483173.1
gene2541	KVP18_001196	KAH0483174.1
gene2542	KVP18_001197	KAH0483175.1
gene2543	KVP18_001198	KAH0477329.1
gene2543	KVP18_001198	KAH0477330.1
gene2544	KVP18_001199	KAH0477331.1
gene2544	KVP18_001199	KAH0477332.1
gene2549	KVP18_001200	KAH0474374.1
gene2557	KVP18_001201	KAH0473517.1
gene2557	KVP18_001201	KAH0473518.1
gene2558	KVP18_001202	KAH0473597.1
gene2558	KVP18_001202	KAH0473598.1
gene2559	KVP18_001203	KAH0473599.1
gene2560	KVP18_001204	KAH0473600.1
gene2560	KVP18_001204	KAH0473601.1
gene2561	KVP18_001205	KAH0473602.1
gene2562	KVP18_001206	KAH0472850.1
gene2564	KVP18_001207	KAH0473519.1
gene2564	KVP18_001207	KAH0473520.1
gene2565	KVP18_001208	KAH0482915.1
gene2565	KVP18_001208	KAH0482916.1
gene2566	KVP18_001209	KAH0482917.1
gene2566	KVP18_001209	KAH0482918.1
gene2567	KVP18_001210	KAH0482919.1
gene2567	KVP18_001210	KAH0482920.1
gene2567	KVP18_001210	KAH0482921.1
gene2568	KVP18_001211	KAH0482922.1
gene2569	KVP18_001212	KAH0482923.1
gene2570	KVP18_001213	KAH0482924.1
gene2570	KVP18_001213	KAH0482925.1
gene2571	KVP18_001214	KAH0482926.1
gene2572	KVP18_001215	KAH0482927.1
gene2573	KVP18_001216	KAH0482928.1
gene2573	KVP18_001216	KAH0482929.1
gene2574	KVP18_001217	KAH0482930.1
gene2575	KVP18_001218	KAH0482931.1
gene2575	KVP18_001218	KAH0482932.1
gene2575	KVP18_001218	KAH0482933.1
gene2576	KVP18_001219	KAH0482934.1
gene2577	KVP18_001220	KAH0482935.1
gene2578	KVP18_001221	KAH0482936.1
gene2579	KVP18_001222	KAH0482937.1
gene2579	KVP18_001222	KAH0482938.1
gene2579	KVP18_001222	KAH0482939.1
gene2580	KVP18_001223	KAH0482940.1
gene2581	KVP18_001224	KAH0482941.1
gene2582	KVP18_001225	KAH0482942.1
gene2583	KVP18_001226	KAH0482943.1
gene2584	KVP18_001227	KAH0482944.1
gene2598	KVP18_001228	KAH0478489.1
gene2599	KVP18_001229	KAH0486366.1
gene2603	KVP18_001230	KAH0471441.1
gene2603	KVP18_001230	KAH0471442.1
gene2621	KVP18_001231	KAH0473312.1
gene2621	KVP18_001231	KAH0473313.1
gene2641	KVP18_001232	KAH0485854.1
gene2642	KVP18_001233	KAH0472422.1
gene2642	KVP18_001233	KAH0472423.1
gene2643	KVP18_001234	KAH0472424.1
gene2644	KVP18_001235	KAH0488139.1
gene2645	KVP18_001236	KAH0488140.1
gene2645	KVP18_001236	KAH0488141.1
gene2645	KVP18_001236	KAH0488142.1
gene2646	KVP18_001237	KAH0488143.1
gene2647	KVP18_001238	KAH0488144.1
gene2647	KVP18_001238	KAH0488145.1
gene2647	KVP18_001238	KAH0488146.1
gene2648	KVP18_001239	KAH0488147.1
gene2648	KVP18_001239	KAH0488148.1
gene2649	KVP18_001240	KAH0488149.1
gene2650	KVP18_001241	KAH0488150.1
